93202,436241,2
93313,436289,6
93242,436284,2
93230,436267,2
93305,436251,2
93308,436237,17
93309,436224,3
93262,436184,3
93243,436296,2
93309,436280,8
93279,436244,7
93352,436279,3
93243,436284,2
93315,436207,3
93358,436279,2
93289,436274,18
93289,436243,7
93304,436273,7
93327,436266,17
93342,436312,9
93248,436276,2
93229,436214,20
93304,436192,17
93340,436194,3
93353,436187,9
93341,436279,17
93341,436247,3
93262,436265,3
93292,436267,7
93333,436184,5
93290,436260,7
93297,436312,2
93268,436255,19
93360,436251,3
93287,436241,2
93239,436254,15
93314,436292,6
93317,436282,7
93221,436242,2
93270,436244,7
93325,436221,9
93292,436285,19
93244,436269,2
93327,436229,3
93302,436192,3
93338,436185,10
93237,436265,13
93280,436249,7
93199,436220,18
93345,436259,3
93279,436248,7
93339,436258,4
93360,436245,3
93357,436218,3
93285,436223,19
93208,436229,19
93319,436304,6
93337,436288,14
93252,436193,19
93256,436266,2
93356,436260,12
93315,436298,17
93340,436301,2
93244,436272,2
93305,436212,5
93220,436262,6
93308,436208,3
93328,436232,3
93252,436284,2
93325,436241,3
93322,436242,2
93353,436229,18
93290,436233,16
93238,436221,19
93259,436262,3
93267,436244,6
93215,436219,2
93360,436205,17
93219,436254,2
93361,436308,19
93298,436294,18
93217,436255,2
93336,436247,12
93258,436214,11
93321,436272,6
93246,436252,2
93343,436271,18
93273,436296,3
93284,436311,16
93338,436289,13
93338,436299,2
93292,436277,18
93325,436272,8
93314,436192,16
93290,436252,6
93346,436259,3
93293,436301,2
93220,436212,3
93283,436284,3
93317,436255,18
93250,436252,3
93227,436210,20
93360,436216,6
93269,436218,3
93346,436273,17
93305,436262,2
93293,436187,2
93221,436192,3
93232,436235,3
93302,436292,20
93242,436198,16
93341,436232,4
93325,436281,2
93342,436297,4
93304,436234,17
93269,436235,6
93272,436248,6
93309,436193,17
93285,436233,2
93258,436299,2
93306,436243,19
93304,436280,7
93352,436240,3
93303,436308,2
93208,436254,6
93273,436277,3
93339,436298,2
93308,436227,3
93272,436209,19
93277,436307,17
93275,436295,2
93272,436251,7
93348,436202,3
93274,436260,20
93304,436250,2
93347,436185,3
93291,436220,16
93257,436289,17
93307,436272,7
93255,436193,19
93305,436307,4
93201,436211,2
93264,436233,7
93290,436297,2
93279,436268,20
93360,436301,19
93347,436294,3
93234,436221,19
93303,436274,7
93347,436213,10
93250,436253,3
93320,436183,3
93318,436237,3
93334,436279,3
93296,436262,7
93331,436284,9
93300,436241,17
93329,436216,3
93231,436231,3
93332,436243,14
93299,436286,19
93314,436246,18
93242,436285,2
93316,436184,16
93282,436204,3
93210,436244,2
93352,436211,10
93226,436214,18
93303,436205,12
93288,436204,12
93311,436196,16
93306,436297,20
93270,436230,2
93305,436305,3
93339,436254,10
93283,436226,17
93325,436271,3
93253,436213,6
93207,436230,19
93206,436220,19
93230,436311,0
93264,436227,6
93253,436208,3
93333,436271,17
93306,436295,20
93271,436265,18
93228,436236,2
93256,436208,4
93274,436268,19
93329,436309,12
93221,436236,2
93271,436235,7
93308,436284,7
93356,436240,2
93270,436215,16
93308,436278,7
93301,436300,3
93199,436255,0
93260,436196,18
93341,436221,10
93239,436192,4
93334,436259,16
93272,436286,2
93304,436217,3
93217,436213,2
93299,436265,7
93303,436280,7
93250,436212,3
93327,436297,14
93275,436265,20
93341,436251,11
93252,436273,2
93255,436212,7
93233,436193,2
93340,436248,3
93278,436240,5
93227,436193,3
93328,436282,4
93215,436197,3
93248,436301,0
93286,436243,5
93273,436288,2
93265,436308,2
93217,436224,2
93282,436259,7
93265,436207,18
93200,436251,0
93308,436192,17
93318,436248,17
93257,436261,2
93269,436270,3
93253,436260,2
93214,436267,0
93269,436238,7
93323,436186,3
93357,436228,20
93318,436222,3
93281,436253,7
93200,436219,19
93280,436182,9
93292,436186,3
93323,436274,13
93207,436209,2
93281,436299,2
93267,436270,3
93287,436189,12
93253,436228,7
93334,436294,3
93198,436192,2
93228,436247,16
93280,436190,3
93315,436195,16
93331,436238,3
93300,436208,7
93236,436256,18
93308,436307,3
93281,436226,16
93232,436288,0
93279,436266,19
93344,436227,17
93356,436291,11
93316,436216,10
93245,436256,2
93327,436253,17
93222,436227,2
93241,436288,3
93252,436288,2
93278,436274,18
93342,436289,4
93320,436214,3
93342,436270,18
93336,436256,2
93350,436199,3
93216,436202,3
93236,436288,4
93227,436277,6
93294,436246,4
93338,436199,3
93348,436186,3
93351,436254,5
93284,436261,7
93275,436200,4
93308,436263,20
93308,436295,19
93338,436301,9
93230,436190,3
93262,436263,3
93276,436211,18
93342,436273,19
93319,436283,6
93279,436224,16
93228,436261,14
93286,436221,19
93246,436247,3
93278,436184,9
93321,436307,3
93293,436274,16
93355,436277,3
93358,436215,6
93314,436310,3
93255,436241,19
93199,436213,15
93346,436280,19
93341,436313,9
93304,436258,5
93214,436297,0
93334,436196,5
93357,436213,6
93226,436266,2
93263,436247,18
93307,436189,16
93283,436249,7
93324,436307,3
93303,436186,17
93287,436229,17
93295,436273,7
93357,436260,12
93334,436246,15
93248,436296,1
93314,436272,3
93267,436253,19
93265,436247,16
93254,436285,2
93318,436300,17
93279,436202,4
93325,436240,13
93287,436299,2
93347,436302,3
93286,436211,9
93257,436264,2
93222,436259,2
93328,436263,19
93347,436212,10
93225,436276,5
93333,436281,3
93233,436238,2
93303,436240,19
93287,436245,5
93247,436265,2
93212,436235,18
93280,436280,3
93297,436286,20
93200,436189,3
93325,436200,16
93343,436305,3
93214,436212,2
93221,436240,11
93323,436202,16
93240,436286,6
93201,436240,2
93346,436277,19
93262,436260,18
93281,436231,4
93296,436210,12
93258,436245,20
93251,436264,2
93199,436218,18
93270,436228,4
93266,436184,3
93323,436301,13
93232,436265,19
93258,436268,2
93327,436191,3
93314,436294,6
93315,436194,16
93339,436184,8
93208,436186,20
93217,436233,2
93360,436219,5
93284,436250,7
93338,436257,3
93344,436310,9
93327,436305,3
93210,436212,2
93267,436231,6
93303,436312,2
93322,436310,2
93261,436303,2
93270,436197,3
93262,436247,18
93293,436246,3
93282,436270,19
93332,436237,3
93318,436305,3
93349,436273,16
93207,436196,3
93334,436261,17
93205,436253,6
93338,436263,16
93271,436248,6
93298,436200,8
93348,436292,2
93308,436202,2
93318,436228,13
93353,436249,3
93251,436190,19
93207,436227,18
93204,436284,0
93278,436194,12
93212,436215,2
93221,436226,2
93322,436290,3
93329,436254,16
93235,436267,2
93235,436252,16
93316,436195,16
93320,436227,11
93277,436205,3
93214,436201,6
93331,436252,9
93232,436262,19
93244,436282,2
93343,436246,3
93323,436246,3
93328,436308,3
93321,436210,3
93330,436235,3
93311,436220,10
93278,436234,5
93282,436198,10
93275,436266,20
93359,436251,3
93334,436263,18
93231,436193,2
93275,436286,2
93267,436248,16
93218,436239,13
93211,436227,19
93269,436249,14
93256,436252,18
93331,436219,3
93348,436227,17
93338,436279,16
93213,436225,4
93245,436291,3
93233,436291,0
93225,436271,6
93358,436238,18
93248,436212,3
93271,436302,15
93343,436220,10
93229,436228,3
93314,436253,17
93243,436302,0
93245,436218,7
93215,436204,3
93269,436282,2
93233,436207,16
93304,436240,19
93330,436310,12
93334,436213,10
93202,436218,19
93288,436189,12
93318,436205,16
93245,436268,2
93270,436282,2
93359,436182,18
93223,436257,2
93299,436233,19
93261,436273,2
93234,436281,6
93316,436271,11
93216,436196,13
93242,436264,2
93210,436233,20
93222,436221,3
93211,436273,0
93251,436209,4
93333,436249,3
93296,436229,18
93319,436212,3
93322,436268,4
93271,436287,2
93343,436273,19
93275,436185,10
93256,436291,2
93330,436215,11
93277,436236,3
93292,436198,12
93253,436265,2
93347,436232,14
93345,436226,19
93320,436273,9
93262,436195,17
93328,436186,5
93241,436196,16
93293,436291,18
93280,436255,7
93299,436206,3
93293,436249,7
93206,436195,3
93293,436209,3
93301,436301,3
93298,436267,7
93314,436215,12
93251,436212,3
93211,436236,18
93241,436218,16
93248,436257,2
93301,436311,2
93333,436207,11
93263,436239,6
93201,436191,4
93219,436188,19
93323,436192,16
93294,436206,3
93245,436192,16
93300,436185,16
93277,436282,3
93274,436308,2
93231,436255,18
93304,436254,2
93294,436271,7
93276,436304,21
93355,436310,19
93260,436202,18
93275,436282,2
93313,436228,10
93360,436252,3
93304,436286,16
93324,436313,12
93347,436197,10
93333,436270,18
93290,436226,19
93268,436210,19
93339,436207,11
93243,436293,3
93341,436182,6
93327,436311,11
93264,436274,2
93313,436293,13
93317,436206,3
93308,436249,17
93300,436234,19
93293,436235,17
93290,436286,17
93285,436220,19
93209,436195,16
93258,436188,3
93204,436200,2
93354,436311,18
93274,436307,16
93343,436302,9
93306,436252,4
93355,436215,5
93257,436275,2
93329,436264,19
93302,436220,3
93285,436250,7
93303,436182,16
93240,436278,2
93284,436232,3
93209,436196,16
93223,436240,4
93262,436291,19
93331,436194,3
93275,436258,16
93340,436222,10
93272,436276,3
93330,436255,16
93316,436309,4
93359,436227,19
93268,436229,2
93337,436250,4
93260,436300,2
93329,436215,3
93297,436210,13
93270,436262,19
93340,436191,5
93338,436280,13
93341,436269,18
93348,436218,10
93342,436224,10
93266,436250,17
93237,436186,2
93236,436206,15
93297,436247,2
93276,436267,20
93338,436290,3
93211,436210,2
93328,436224,3
93324,436298,14
93314,436250,19
93331,436215,10
93270,436268,16
93327,436202,16
93337,436239,8
93263,436191,3
93312,436311,3
93226,436200,3
93361,436278,2
93243,436216,6
93254,436256,13
93246,436228,18
93241,436254,2
93344,436217,10
93209,436212,2
93296,436272,7
93265,436275,2
93302,436273,7
93278,436228,2
93345,436296,8
93215,436203,3
93336,436182,7
93349,436254,3
93293,436190,2
93219,436206,3
93251,436280,9
93301,436207,12
93334,436204,3
93339,436274,19
93358,436269,10
93227,436252,18
93356,436215,5
93332,436215,10
93353,436223,17
93243,436182,3
93301,436297,17
93304,436261,2
93308,436301,18
93283,436287,4
93358,436287,9
93246,436223,13
93228,436274,6
93215,436186,17
93212,436188,21
93207,436221,17
93344,436260,3
93229,436248,17
93251,436232,17
93341,436302,3
93303,436225,2
93280,436212,17
93343,436219,10
93225,436216,18
93301,436230,16
93205,436215,16
93306,436234,17
93360,436229,18
93341,436185,6
93243,436272,10
93313,436307,18
93274,436191,13
93281,436233,4
93248,436283,2
93321,436194,16
93304,436211,3
93338,436189,12
93341,436312,9
93320,436202,17
93344,436198,3
93202,436249,6
93222,436266,6
93289,436204,11
93301,436185,16
93339,436295,2
93253,436210,6
93293,436223,16
93262,436275,2
93228,436239,2
93338,436229,3
93357,436203,17
93277,436280,3
93288,436187,11
93356,436235,18
93251,436226,7
93357,436291,11
93326,436240,13
93244,436205,3
93335,436254,2
93281,436287,4
93273,436239,6
93308,436243,20
93254,436258,2
93228,436216,18
93312,436309,16
93316,436223,3
93311,436283,7
93351,436212,10
93306,436259,3
93302,436309,2
93259,436289,17
93242,436242,3
93266,436249,17
93347,436202,3
93211,436231,20
93305,436268,7
93341,436228,3
93248,436262,2
93212,436191,21
93238,436232,16
93288,436285,18
93310,436196,16
93263,436259,18
93282,436186,4
93281,436305,11
93312,436271,6
93230,436299,0
93361,436270,7
93287,436219,17
93206,436194,3
93267,436265,18
93356,436186,11
93322,436224,9
93311,436218,3
93305,436290,18
93203,436199,2
93347,436208,10
93254,436216,7
93339,436267,18
93282,436228,12
93323,436258,19
93330,436205,3
93238,436200,17
93262,436261,3
93291,436222,17
93316,436246,17
93249,436264,2
93209,436232,19
93240,436273,2
93256,436247,20
93240,436197,16
93307,436244,19
93321,436198,16
93209,436207,2
93292,436284,19
93328,436218,3
93287,436256,7
93348,436210,10
93271,436278,2
93238,436192,3
93266,436201,18
93331,436258,17
93341,436287,14
93234,436233,3
93335,436220,11
93348,436296,3
93290,436283,19
93328,436192,4
93302,436189,15
93301,436246,12
93248,436282,2
93343,436248,3
93295,436275,7
93279,436278,16
93291,436252,6
93210,436224,2
93257,436292,2
93206,436245,6
93307,436285,7
93282,436260,7
93342,436293,2
93359,436222,4
93340,436281,16
93211,436278,0
93308,436230,4
93353,436210,10
93251,436223,7
93338,436313,17
93257,436269,2
93203,436239,2
93337,436302,10
93356,436225,18
93238,436205,15
93346,436205,3
93338,436242,3
93271,436301,16
93228,436250,18
93297,436203,3
93294,436194,3
93326,436203,16
93326,436225,3
93265,436300,2
93294,436211,11
93219,436241,13
93243,436227,19
93342,436255,11
93266,436274,2
93205,436246,6
93238,436189,2
93298,436278,13
93336,436204,3
93352,436236,17
93223,436196,3
93332,436262,18
93227,436195,2
93257,436279,3
93350,436268,2
93312,436236,3
93205,436237,2
93343,436232,3
93224,436256,2
93315,436182,11
93287,436291,2
93261,436240,13
93240,436288,3
93324,436275,15
93301,436198,3
93316,436263,4
93210,436248,2
93329,436278,4
93291,436196,9
93312,436197,16
93329,436285,3
93297,436233,20
93342,436216,10
93284,436188,11
93266,436270,3
93216,436228,3
93254,436223,7
93269,436286,2
93307,436304,18
93330,436218,3
93247,436190,3
93340,436183,6
93311,436245,19
93324,436264,17
93227,436243,2
93328,436280,4
93233,436281,6
93249,436232,18
93251,436257,2
93320,436268,3
93337,436248,4
93274,436245,7
93251,436242,19
93273,436276,3
93225,436254,17
93307,436211,3
93264,436278,2
93237,436198,16
93268,436191,3
93205,436231,12
93360,436235,18
93258,436201,18
93317,436215,9
93281,436257,7
93257,436231,6
93236,436259,20
93199,436246,2
93222,436246,2
93326,436277,9
93308,436184,16
93270,436196,3
93259,436292,15
93346,436289,2
93309,436306,18
93281,436282,3
93328,436267,17
93332,436216,10
93287,436203,12
93230,436200,3
93264,436195,16
93211,436232,20
93230,436222,16
93248,436206,5
93298,436207,4
93271,436222,4
93360,436236,18
93350,436300,3
93330,436301,2
93278,436239,3
93241,436195,16
93246,436195,15
93339,436198,3
93338,436187,12
93337,436184,12
93231,436269,2
93313,436277,7
93347,436293,3
93262,436259,18
93303,436292,20
93236,436290,1
93262,436268,2
93336,436289,14
93199,436211,17
93326,436217,3
93357,436289,11
93282,436233,2
93243,436256,2
93292,436216,3
93233,436246,2
93340,436220,10
93262,436298,2
93337,436189,13
93253,436258,2
93309,436311,3
93232,436215,20
93361,436300,17
93361,436202,12
93269,436221,2
93258,436241,17
93320,436257,18
93209,436202,2
93301,436275,7
93213,436233,17
93332,436304,2
93218,436242,13
93271,436307,2
93333,436310,12
93280,436209,16
93276,436222,16
93311,436242,18
93236,436216,18
93305,436215,3
93349,436199,3
93335,436248,9
93266,436216,5
93260,436241,16
93262,436183,3
93330,436287,13
93224,436192,3
93212,436209,2
93246,436278,2
93249,436194,17
93215,436250,2
93330,436246,9
93271,436255,17
93244,436252,2
93296,436294,18
93276,436260,17
93253,436273,4
93221,436243,2
93286,436294,2
93360,436292,3
93280,436302,18
93339,436296,2
93292,436275,17
93321,436228,3
93274,436217,17
93358,436197,16
93338,436202,3
93353,436237,2
93277,436214,19
93308,436256,3
93213,436183,18
93327,436217,3
93238,436271,2
93344,436203,3
93236,436286,5
93223,436227,2
93206,436271,0
93341,436299,12
93324,436305,3
93240,436221,18
93301,436289,20
93249,436288,2
93286,436237,3
93298,436216,3
93229,436244,2
93302,436200,3
93278,436259,7
93213,436188,20
93359,436301,19
93319,436196,16
93316,436313,3
93316,436281,7
93241,436234,17
93289,436261,7
93326,436182,8
93210,436219,2
93350,436188,3
93330,436238,3
93360,436210,6
93260,436190,3
93248,436274,2
93271,436284,2
93323,436253,18
93281,436188,3
93339,436238,11
93328,436182,5
93284,436205,3
93344,436190,8
93321,436196,16
93355,436266,5
93336,436285,15
93339,436193,3
93331,436298,4
93276,436312,2
93213,436207,2
93326,436285,6
93257,436253,18
93352,436305,19
93274,436254,7
93299,436225,3
93280,436285,2
93351,436264,13
93326,436281,2
93308,436232,4
93200,436228,2
93344,436245,10
93303,436197,3
93312,436225,3
93341,436204,11
93287,436246,2
93272,436291,2
93318,436244,16
93273,436231,2
93274,436301,18
93205,436212,2
93361,436282,2
93206,436292,0
93339,436306,11
93277,436284,2
93310,436276,7
93322,436299,14
93360,436228,18
93273,436210,19
93296,436273,7
93211,436194,19
93331,436254,3
93359,436307,19
93206,436294,0
93251,436245,18
93313,436232,9
93315,436230,13
93264,436204,19
93329,436222,3
93317,436252,20
93241,436225,19
93269,436292,2
93330,436226,3
93294,436255,6
93253,436249,18
93353,436310,18
93206,436200,3
93288,436273,18
93284,436209,3
93277,436213,19
93357,436211,6
93295,436211,12
93207,436214,2
93299,436189,3
93219,436208,3
93304,436270,8
93291,436306,2
93309,436295,19
93305,436258,5
93343,436216,10
93325,436235,13
93263,436233,7
93316,436261,2
93284,436221,19
93234,436216,19
93250,436260,2
93256,436210,5
93227,436245,2
93310,436267,19
93246,436190,3
93261,436188,2
93257,436268,2
93248,436275,2
93231,436250,15
93202,436197,2
93343,436244,10
93225,436240,2
93341,436205,11
93344,436232,3
93337,436256,2
93252,436260,2
93234,436242,2
93312,436230,11
93231,436272,2
93315,436297,18
93255,436262,2
93281,436255,7
93351,436192,10
93288,436250,6
93202,436226,16
93308,436185,16
93325,436211,3
93306,436202,3
93325,436278,11
93257,436280,3
93342,436296,3
93250,436270,4
93205,436209,2
93355,436197,17
93359,436306,19
93278,436195,13
93265,436254,20
93222,436274,0
93244,436250,4
93336,436269,19
93314,436188,16
93273,436219,16
93238,436268,11
93235,436224,19
93291,436303,2
93308,436292,18
93331,436201,16
93280,436183,3
93213,436247,2
93234,436211,18
93326,436206,16
93291,436203,13
93280,436221,18
93359,436274,3
93322,436234,11
93216,436251,2
93237,436204,15
93361,436301,18
93352,436222,17
93296,436256,3
93338,436245,10
93264,436187,3
93350,436297,7
93221,436227,2
93231,436244,2
93215,436206,3
93314,436220,3
93310,436212,11
93343,436217,10
93351,436217,11
93267,436238,7
93301,436191,3
93260,436253,18
93306,436199,2
93350,436260,14
93265,436261,18
93249,436266,4
93360,436200,13
93253,436263,2
93326,436313,14
93303,436228,3
93235,436233,3
93281,436293,2
93302,436260,3
93291,436235,16
93278,436256,7
93296,436257,6
93301,436293,19
93345,436258,3
93287,436220,18
93262,436285,13
93345,436246,12
93223,436220,3
93304,436285,16
93291,436288,17
93322,436284,6
93210,436187,22
93265,436205,19
93296,436207,3
93325,436228,3
93323,436290,3
93317,436312,4
93261,436190,3
93284,436310,14
93324,436311,9
93232,436221,18
93265,436208,17
93286,436261,7
93358,436185,2
93247,436281,12
93299,436253,9
93270,436212,18
93340,436227,3
93240,436191,4
93258,436205,16
93296,436289,19
93222,436235,2
93292,436246,3
93275,436309,2
93261,436185,2
93239,436190,3
93325,436225,3
93314,436288,6
93296,436267,7
93292,436255,7
93271,436247,6
93323,436204,16
93292,436218,3
93298,436196,3
93253,436289,2
93200,436231,2
93290,436306,2
93305,436184,16
93281,436290,2
93323,436185,3
93351,436271,3
93327,436213,11
93257,436273,2
93275,436233,4
93212,436234,18
93227,436235,2
93329,436201,16
93263,436284,2
93206,436249,6
93268,436220,2
93260,436280,2
93263,436306,2
93219,436217,3
93338,436251,8
93310,436264,19
93269,436283,2
93284,436309,15
93265,436216,5
93262,436264,3
93356,436206,3
93267,436263,18
93279,436259,7
93309,436231,4
93247,436287,3
93262,436207,18
93228,436259,15
93320,436238,3
93296,436204,3
93272,436246,7
93198,436194,2
93355,436225,17
93258,436195,18
93251,436243,19
93232,436191,3
93335,436221,10
93242,436295,2
93229,436300,0
93256,436185,5
93272,436208,18
93219,436262,6
93303,436311,2
93283,436305,2
93258,436272,2
93339,436246,3
93309,436268,9
93356,436252,3
93275,436259,17
93228,436192,4
93310,436290,7
93248,436195,16
93248,436284,2
93322,436230,3
93218,436237,4
93361,436268,10
93357,436225,19
93212,436216,2
93316,436214,12
93274,436265,20
93279,436213,18
93306,436253,6
93247,436192,17
93238,436184,3
93278,436246,6
93199,436203,3
93267,436296,2
93236,436191,2
93348,436182,3
93281,436252,7
93307,436229,4
93219,436212,3
93204,436236,2
93224,436215,18
93324,436302,3
93212,436225,10
93228,436226,3
93281,436297,2
93247,436290,2
93264,436190,2
93337,436190,9
93260,436272,2
93228,436187,16
93229,436268,2
93316,436285,7
93243,436261,3
93324,436247,3
93361,436304,18
93361,436240,18
93342,436189,9
93226,436246,13
93353,436204,3
93292,436249,3
93278,436202,3
93328,436265,18
93271,436270,16
93218,436193,18
93277,436261,17
93266,436246,13
93242,436228,20
93326,436204,16
93289,436277,20
93260,436188,3
93297,436299,3
93209,436211,2
93238,436260,19
93198,436209,12
93296,436243,3
93270,436183,10
93270,436246,6
93328,436229,9
93320,436280,6
93319,436287,6
93267,436210,17
93249,436241,19
93338,436270,21
93270,436211,18
93232,436258,22
93206,436230,19
93216,436193,20
93227,436207,19
93333,436225,3
93238,436217,17
93361,436273,3
93293,436188,2
93244,436294,3
93296,436280,17
93321,436279,12
93238,436238,3
93351,436295,12
93287,436183,2
93239,436267,2
93246,436286,2
93278,436241,6
93244,436256,2
93339,436256,3
93252,436219,7
93269,436190,12
93235,436217,20
93343,436270,17
93235,436206,15
93343,436301,13
93254,436272,4
93254,436184,3
93227,436258,13
93273,436208,19
93230,436274,6
93227,436225,3
93242,436299,0
93269,436278,2
93210,436243,2
93222,436245,2
93262,436201,20
93360,436277,2
93249,436240,19
93225,436239,3
93350,436198,3
93341,436224,10
93269,436191,8
93317,436212,2
93256,436212,6
93216,436234,13
93234,436203,16
93343,436295,2
93259,436195,18
93214,436187,18
93355,436226,18
93318,436297,14
93257,436229,6
93256,436294,2
93287,436294,3
93308,436302,18
93341,436200,3
93212,436207,2
93345,436264,3
93313,436222,3
93263,436214,3
93359,436206,15
93286,436240,2
93311,436247,19
93214,436254,6
93318,436310,2
93272,436270,18
93232,436260,21
93280,436304,19
93302,436311,2
93317,436286,6
93342,436252,12
93329,436286,10
93249,436267,4
93349,436307,19
93321,436283,6
93217,436266,6
93277,436211,18
93325,436304,3
93318,436280,7
93298,436191,3
93250,436287,2
93234,436313,0
93242,436224,18
93281,436242,2
93237,436249,2
93340,436261,3
93323,436283,6
93319,436295,13
93298,436275,7
93350,436255,3
93291,436188,3
93289,436307,4
93247,436223,6
93214,436194,21
93281,436304,18
93320,436310,3
93355,436224,18
93315,436212,10
93275,436218,17
93275,436196,3
93298,436198,9
93351,436291,4
93255,436191,18
93269,436307,2
93246,436194,16
93361,436212,6
93222,436231,2
93273,436188,15
93251,436215,6
93222,436262,2
93221,436193,3
93207,436215,12
93299,436243,16
93305,436208,11
93217,436238,12
93276,436246,7
93270,436204,18
93299,436241,17
93252,436270,3
93225,436221,3
93349,436277,18
93260,436284,2
93329,436291,15
93311,436221,8
93295,436292,18
93208,436235,17
93308,436250,16
93268,436279,2
93274,436304,20
93339,436253,10
93231,436283,2
93277,436249,8
93350,436283,3
93328,436250,3
93201,436220,19
93251,436292,2
93239,436226,20
93314,436283,7
93230,436220,18
93338,436240,3
93312,436219,3
93266,436295,2
93241,436281,2
93211,436196,17
93222,436208,3
93249,436251,3
93321,436311,2
93200,436210,16
93225,436191,3
93281,436223,17
93211,436255,6
93298,436228,17
93325,436248,3
93297,436273,7
93269,436208,19
93310,436270,6
93229,436247,16
93315,436223,3
93329,436295,14
93221,436207,3
93302,436288,19
93253,436240,20
93234,436213,18
93290,436206,13
93301,436307,2
93326,436205,16
93350,436190,3
93269,436183,10
93311,436297,19
93277,436288,2
93273,436193,10
93289,436185,2
93343,436191,8
93318,436256,18
93329,436270,16
93229,436195,2
93348,436283,3
93264,436243,7
93204,436217,18
93315,436206,3
93282,436231,4
93228,436221,16
93332,436301,2
93232,436267,2
93327,436312,13
93198,436183,3
93228,436225,3
93298,436206,4
93349,436221,18
93358,436194,16
93275,436214,19
93208,436201,4
93348,436290,2
93344,436239,3
93241,436290,3
93274,436193,11
93309,436291,17
93200,436211,15
93351,436251,3
93273,436256,17
93259,436287,15
93251,436265,2
93275,436188,13
93317,436247,17
93209,436226,16
93349,436232,17
93291,436231,18
93232,436256,20
93284,436204,3
93307,436217,7
93258,436211,4
93241,436287,3
93239,436290,2
